S.No,Name,Address,Latitude,Longitude,Website,Type,Stream,Branch,Course,District,Code,Zone,State
4138,T.J. Institute of Technology,"Rajiv Gandhi Salai (Old Mahabalipuram Road), Karapakkam, Chennai(Dt.),Pin 600097",12.7,80.19,www.tjit.edu.in,Self Finance,Engineering,Computer Science,Information Technology,Chennai,CH,TN North,Tamil Nadu
4139,T.J. Institute of Technology,"Rajiv Gandhi Salai (Old Mahabalipuram Road), Karapakkam, Chennai(Dt.),Pin 600097",12.7,80.19,www.tjit.edu.in,Self Finance,Engineering,Computer Science,Computer Science and Engineering,Chennai,CH,TN North,Tamil Nadu
4140,T.J. Institute of Technology,"Rajiv Gandhi Salai (Old Mahabalipuram Road), Karapakkam, Chennai(Dt.),Pin 600097",12.7,80.19,www.tjit.edu.in,Self Finance,Engineering,Electrical,Electronics and Communication Engineering,Chennai,CH,TN North,Tamil Nadu
4141,T.J. Institute of Technology,"Rajiv Gandhi Salai (Old Mahabalipuram Road), Karapakkam, Chennai(Dt.),Pin 600097",12.7,80.19,www.tjit.edu.in,Self Finance,Engineering,Electrical,Electrical and Electronics Engineering,Chennai,CH,TN North,Tamil Nadu
4142,T.J. Institute of Technology,"Rajiv Gandhi Salai (Old Mahabalipuram Road), Karapakkam, Chennai(Dt.),Pin 600097",12.7,80.19,www.tjit.edu.in,Self Finance,Engineering,Mechanical,Mechanical Engineering,Chennai,CH,TN North,Tamil Nadu
4143,T.J.S. Engineering College,"T.J.S.Nagar, Peruvoyal, Near Kavaraipettai, Gummidipoondi(Tk.), Thiruvallur(Dt.),Pin601206",13.3,80.14,www.tjsec.in,Self Finance,Engineering,Civil,Civil Engineering,Tiruvallur,TL,TN North,Tamil Nadu
4144,T.J.S. Engineering College,"T.J.S.Nagar, Peruvoyal, Near Kavaraipettai, Gummidipoondi(Tk.), Thiruvallur(Dt.),Pin601206",13.3,80.14,www.tjsec.in,Self Finance,Engineering,Computer Science,Computer Science and Engineering,Tiruvallur,TL,TN North,Tamil Nadu
4145,T.J.S. Engineering College,"T.J.S.Nagar, Peruvoyal, Near Kavaraipettai, Gummidipoondi(Tk.), Thiruvallur(Dt.),Pin601206",13.3,80.14,www.tjsec.in,Self Finance,Engineering,Electrical,Electronics and Communication Engineering,Tiruvallur,TL,TN North,Tamil Nadu
4146,T.J.S. Engineering College,"T.J.S.Nagar, Peruvoyal, Near Kavaraipettai, Gummidipoondi(Tk.), Thiruvallur(Dt.),Pin601206",13.3,80.14,www.tjsec.in,Self Finance,Engineering,Electrical,Electrical and Electronics Engineering,Tiruvallur,TL,TN North,Tamil Nadu
4147,T.J.S. Engineering College,"T.J.S.Nagar, Peruvoyal, Near Kavaraipettai, Gummidipoondi(Tk.), Thiruvallur(Dt.),Pin601206",13.3,80.14,www.tjsec.in,Self Finance,Engineering,Mechanical,Mechanical Engineering,Tiruvallur,TL,TN North,Tamil Nadu
4148,T.R.B. Arts And Science College,"Ayakkudi Village, Irungalur Post.",12.5,79.88,,Self Finance,Arts Commerce & Science,Arts Commerce & Science,,Tiruchirappalli,TC,TN Central,Tamil Nadu
4149,T.S.M. Jain College of Technology,"Melur, Kallakurichi, Villupuram(Dt.),Pin606201",11.7,78.94,www.tsmjain.in,Self Finance,Engineering,Civil,Civil Engineering,Viluppuram,VL,TN Central,Tamil Nadu
4150,T.S.M. Jain College of Technology,"Melur, Kallakurichi, Villupuram(Dt.),Pin606201",11.7,78.94,www.tsmjain.in,Self Finance,Engineering,Computer Science,Computer Science and Engineering,Viluppuram,VL,TN Central,Tamil Nadu
4151,T.S.M. Jain College of Technology,"Melur, Kallakurichi, Villupuram(Dt.),Pin606201",11.7,78.94,www.tsmjain.in,Self Finance,Engineering,Electrical,Electronics and Communication Engineering,Viluppuram,VL,TN Central,Tamil Nadu
4152,T.S.M. Jain College of Technology,"Melur, Kallakurichi, Villupuram(Dt.),Pin606201",11.7,78.94,www.tsmjain.in,Self Finance,Engineering,Electrical,Electrical and Electronics Engineering,Viluppuram,VL,TN Central,Tamil Nadu
4153,T.S.M. Jain College of Technology,"Melur, Kallakurichi, Villupuram(Dt.),Pin606201",11.7,78.94,www.tsmjain.in,Self Finance,Engineering,Mechanical,Mechanical Engineering,Viluppuram,VL,TN Central,Tamil Nadu
4154,Tagore College of Arts And Science,"7 CLC Works Road, New Colony, Chrompet, Chennai, Kancheepuram - 600 044. Ph: 044-2240 1352.",13,80.14,http://www.tcas.net.in/trust.html,Self Finance,Arts Commerce & Science,Arts Commerce & Science,,Kanchipuram,KC,TN North,Tamil Nadu
4155,TAGORE COLLEGE OF NURSING,"Rathinamangalam, Melakottaiyur, Chennai, Tamil Nadu 600127, India",12.9,80.14,,Self Finance,Medical,Allied Health Sciences,B.Sc. Nursing,Chennai,CH,TN North,Tamil Nadu
4156,Tagore Dental College & Hospital,"Near Vandalur, Melakkottaiyur Post, Rathinamangalam, Tamil Nadu 600127, India",12.9,80.14,http://www.tagoredch.com/,Self Finance,Medical,Dental,B.D.S.,Kanchipuram,KC,TN North,Tamil Nadu
4157,Tagore Engineering College,"Rathinamangalam, Vandalur-Kelambakkam Road, Kancheepuram(Dt.),Pin 600127",12.9,80.13,www.tagore-engg.ac.in,Self Finance,Engineering,Civil,Civil Engineering,Kanchipuram,KC,TN North,Tamil Nadu
4158,Tagore Engineering College,"Rathinamangalam, Vandalur-Kelambakkam Road, Kancheepuram(Dt.),Pin 600127",12.9,80.13,www.tagore-engg.ac.in,Self Finance,Engineering,Computer Science,Computer Science and Engineering,Kanchipuram,KC,TN North,Tamil Nadu
4159,Tagore Engineering College,"Rathinamangalam, Vandalur-Kelambakkam Road, Kancheepuram(Dt.),Pin 600127",12.9,80.13,www.tagore-engg.ac.in,Self Finance,Engineering,Computer Science,Information Technology,Kanchipuram,KC,TN North,Tamil Nadu
4160,Tagore Engineering College,"Rathinamangalam, Vandalur-Kelambakkam Road, Kancheepuram(Dt.),Pin 600127",12.9,80.13,www.tagore-engg.ac.in,Self Finance,Engineering,Electrical,Electronics and Communication Engineering,Kanchipuram,KC,TN North,Tamil Nadu
4161,Tagore Engineering College,"Rathinamangalam, Vandalur-Kelambakkam Road, Kancheepuram(Dt.),Pin 600127",12.9,80.13,www.tagore-engg.ac.in,Self Finance,Engineering,Electrical,Electrical and Electronics Engineering,Kanchipuram,KC,TN North,Tamil Nadu
4162,Tagore Engineering College,"Rathinamangalam, Vandalur-Kelambakkam Road, Kancheepuram(Dt.),Pin 600127",12.9,80.13,www.tagore-engg.ac.in,Self Finance,Engineering,Mechanical,Aeronautical Engineering,Kanchipuram,KC,TN North,Tamil Nadu
4163,Tagore Engineering College,"Rathinamangalam, Vandalur-Kelambakkam Road, Kancheepuram(Dt.),Pin 600127",12.9,80.13,www.tagore-engg.ac.in,Self Finance,Engineering,Mechanical,Mechanical Engineering,Kanchipuram,KC,TN North,Tamil Nadu
4164,Tagore Institute of Engineering and Technology,"NH-79, Salem-Chennai By Pass Road, Deviyakurichi (Po), Attur (Tk), Salem(Dt.),Pin636112",11.6,78.72,www.tagoreiet.ac.in,Self Finance,Engineering,Civil,Civil Engineering,Salem,SA,TN West,Tamil Nadu
4165,Tagore Institute of Engineering and Technology,"NH-79, Salem-Chennai By Pass Road, Deviyakurichi (Po), Attur (Tk), Salem(Dt.),Pin636112",11.6,78.72,www.tagoreiet.ac.in,Self Finance,Engineering,Computer Science,Computer Science and Engineering,Salem,SA,TN West,Tamil Nadu
4166,Tagore Institute of Engineering and Technology,"NH-79, Salem-Chennai By Pass Road, Deviyakurichi (Po), Attur (Tk), Salem(Dt.),Pin636112",11.6,78.72,www.tagoreiet.ac.in,Self Finance,Engineering,Electrical,Electronics and Communication Engineering,Salem,SA,TN West,Tamil Nadu
4167,Tagore Institute of Engineering and Technology,"NH-79, Salem-Chennai By Pass Road, Deviyakurichi (Po), Attur (Tk), Salem(Dt.),Pin636112",11.6,78.72,www.tagoreiet.ac.in,Self Finance,Engineering,Electrical,Electrical and Electronics Engineering,Salem,SA,TN West,Tamil Nadu
4168,Tagore Institute of Engineering and Technology,"NH-79, Salem-Chennai By Pass Road, Deviyakurichi (Po), Attur (Tk), Salem(Dt.),Pin636112",11.6,78.72,www.tagoreiet.ac.in,Self Finance,Engineering,Mechanical,Mechanical Engineering,Salem,SA,TN West,Tamil Nadu
4169,Tagore Medical College & Hospital,"Rathinamangalam, Melakottaiyur, Chennai, Tamil Nadu 600127, India",12.9,80.14,http://tagoremch.edu.in/,Self Finance,Medical,M.B.B.S,MBBS,Chennai,CH,TN North,Tamil Nadu
4170,TAGORE MEDICAL COLLEGE AND HOSPITALS,"Rathinamangalam, Melakkottaiyur Chennai 600 127",12.9,80.14,tagoremch.edu.in/,Self Finance,Medical,Allied Health Sciences,B.Sc. Operation Theatre and Anesthesia Technology,Chennai,CH,TN North,Tamil Nadu
4171,TAGORE MEDICAL COLLEGE AND HOSPITALS,"Rathinamangalam, Melakkottaiyur Chennai 600 127",12.9,80.14,tagoremch.edu.in/,Self Finance,Medical,Allied Health Sciences,B.Sc. Dialysis Technology,Chennai,CH,TN North,Tamil Nadu
4172,TAGORE MEDICAL COLLEGE AND HOSPITALS,"Rathinamangalam, Melakkottaiyur Chennai 600 127",12.9,80.14,tagoremch.edu.in/,Self Finance,Medical,Allied Health Sciences,B.Sc. Radiology and Imaging Technology,Chennai,CH,TN North,Tamil Nadu
4173,TAGORE MEDICAL COLLEGE AND HOSPITALS,"Rathinamangalam, Melakkottaiyur Chennai 600 127",12.9,80.14,tagoremch.edu.in/,Self Finance,Medical,Allied Health Sciences,B.Sc. Cardiac Technology,Chennai,CH,TN North,Tamil Nadu
4174,TAGORE MEDICAL COLLEGE AND HOSPITALS,"Rathinamangalam, Melakkottaiyur Chennai 600 127",12.9,80.14,tagoremch.edu.in/,Self Finance,Medical,Allied Health Sciences,B. Optom,Chennai,CH,TN North,Tamil Nadu
4175,TAGORE MEDICAL COLLEGE AND HOSPITALS,"Rathinamangalam, Melakkottaiyur Chennai 600 127",12.9,80.14,tagoremch.edu.in/,Self Finance,Medical,Allied Health Sciences,B.Sc. Accident and Emergency Care Technology,Chennai,CH,TN North,Tamil Nadu
4176,TAGORE MEDICAL COLLEGE AND HOSPITALS,"Rathinamangalam, Melakkottaiyur Chennai 600 127",12.9,80.14,tagoremch.edu.in/,Self Finance,Medical,Allied Health Sciences,B.Sc. Critical Care Technology,Chennai,CH,TN North,Tamil Nadu
4177,TAGORE MEDICAL COLLEGE AND HOSPITALS,"Rathinamangalam, Melakkottaiyur Chennai 600 127",12.9,80.14,tagoremch.edu.in/,Self Finance,Medical,Allied Health Sciences,B.Sc. Physician Assistant,Chennai,CH,TN North,Tamil Nadu
4178,TAGORE MEDICAL COLLEGE AND HOSPITALS,"Rathinamangalam, Melakkottaiyur Chennai 600 127",12.9,80.14,tagoremch.edu.in/,Self Finance,Medical,Allied Health Sciences,B.Sc. Medical Laboratory Technology,Chennai,CH,TN North,Tamil Nadu
4179,Tamilnadu College of Arts And Science(Co-Ed),"Adayalampattu, Tiruvallur.",12,79.54,,Self Finance,Arts Commerce & Science,Arts Commerce & Science,,Tiruvallur,TL,TN North,Tamil Nadu
4180,Tamilnadu College of Engineering,"Palanisame Ravi Nagar, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tnce.in,Self Finance,Engineering,Civil,Civil Engineering,Coimbatore,CO,TN West,Tamil Nadu
4181,Tamilnadu College of Engineering,"Palanisame Ravi Nagar, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tnce.in,Self Finance,Engineering,Computer Science,Computer Science and Engineering,Coimbatore,CO,TN West,Tamil Nadu
4182,Tamilnadu College of Engineering,"Palanisame Ravi Nagar, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tnce.in,Self Finance,Engineering,Computer Science,Information Technology,Coimbatore,CO,TN West,Tamil Nadu
4183,Tamilnadu College of Engineering,"Palanisame Ravi Nagar, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tnce.in,Self Finance,Engineering,Electrical,Electrical and Electronics Engineering,Coimbatore,CO,TN West,Tamil Nadu
4184,Tamilnadu College of Engineering,"Palanisame Ravi Nagar, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tnce.in,Self Finance,Engineering,Electrical,Instrumentation and Control Engineering,Coimbatore,CO,TN West,Tamil Nadu
4185,Tamilnadu College of Engineering,"Palanisame Ravi Nagar, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tnce.in,Self Finance,Engineering,Electrical,Electronics and Communication Engineering,Coimbatore,CO,TN West,Tamil Nadu
4186,Tamilnadu College of Engineering,"Palanisame Ravi Nagar, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tnce.in,Self Finance,Engineering,Mechanical,Automobile Engineering,Coimbatore,CO,TN West,Tamil Nadu
4187,Tamilnadu College of Engineering,"Palanisame Ravi Nagar, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tnce.in,Self Finance,Engineering,Mechanical,Mechanical Engineering,Coimbatore,CO,TN West,Tamil Nadu
4188,Tamilnadu School of Architecture,"TCE Campus, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.21,www.tnsa.ac.in,Self Finance,Engineering,Architecture,Architecture,Coimbatore,CO,TN West,Tamil Nadu
4189,Tamizhan College of Engineering and Technology,"Tamizhan Nagar, Chenbagaramanputhur, Thovalai, Kanyakumari(Dt.),Pin 629304",8.25,77.5,www.tamizhan.org,Self Finance,Engineering,Civil,Civil Engineering,Kanniyakumari,KK,TN South,Tamil Nadu
4190,Tamizhan College of Engineering and Technology,"Tamizhan Nagar, Chenbagaramanputhur, Thovalai, Kanyakumari(Dt.),Pin 629304",8.25,77.5,www.tamizhan.org,Self Finance,Engineering,Computer Science,Computer Science and Engineering,Kanniyakumari,KK,TN South,Tamil Nadu
4191,Tamizhan College of Engineering and Technology,"Tamizhan Nagar, Chenbagaramanputhur, Thovalai, Kanyakumari(Dt.),Pin 629304",8.25,77.5,www.tamizhan.org,Self Finance,Engineering,Electrical,Electronics and Communication Engineering,Kanniyakumari,KK,TN South,Tamil Nadu
4192,Tamizhan College of Engineering and Technology,"Tamizhan Nagar, Chenbagaramanputhur, Thovalai, Kanyakumari(Dt.),Pin 629304",8.25,77.5,www.tamizhan.org,Self Finance,Engineering,Electrical,Electrical and Electronics Engineering,Kanniyakumari,KK,TN South,Tamil Nadu
4193,Tamizhan College of Engineering and Technology,"Tamizhan Nagar, Chenbagaramanputhur, Thovalai, Kanyakumari(Dt.),Pin 629304",8.25,77.5,www.tamizhan.org,Self Finance,Engineering,Mechanical,Mechanical Engineering,Kanniyakumari,KK,TN South,Tamil Nadu
4194,Tejaa Shakthi Institute of Technology for Women,"NH-47, Avinashi Road, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tejaashakthi.edu.in,Self Finance,Engineering,Computer Science,Information Technology,Coimbatore,CO,TN West,Tamil Nadu
4195,Tejaa Shakthi Institute of Technology for Women,"NH-47, Avinashi Road, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tejaashakthi.edu.in,Self Finance,Engineering,Computer Science,Computer Science and Engineering,Coimbatore,CO,TN West,Tamil Nadu
4196,Tejaa Shakthi Institute of Technology for Women,"NH-47, Avinashi Road, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tejaashakthi.edu.in,Self Finance,Engineering,Electrical,Electronics and Communication Engineering,Coimbatore,CO,TN West,Tamil Nadu
4197,Tejaa Shakthi Institute of Technology for Women,"NH-47, Avinashi Road, Karumathampatti, Coimbatore(Dt.),Pin 641659",11.1,77.2,www.tejaashakthi.edu.in,Self Finance,Engineering,Electrical,Electrical and Electronics Engineering,Coimbatore,CO,TN West,Tamil Nadu
4198,TERF Academy College of Arts And Science,Avinashipalayam.,10.7,77.01,https://targetstudy.com/university/271/bharathiar-university/,Self Finance,Arts Commerce & Science,Arts Commerce & Science,,Tiruppur,TP,TN West,Tamil Nadu
4199,Texcity Arts & Science College,"322, Palathurai Road, Madhukarai Market, Coimbatore 641 105. Ph: 0422 262 3622.",10.9,76.95,http://texcityinstitutions.com/arts.html,Self Finance,Arts Commerce & Science,Arts Commerce & Science,,Coimbatore,CO,TN West,Tamil Nadu
4200,TEXCITY COLLEGE OF NURSING,"Podanur Main Rd, Texcity Campus, Kurichi Pirivu, Podanur, Coimbatore, Tamil Nadu 641023, India",11,76.97,http://www.texcityinstitutions.com/,Self Finance,Medical,Allied Health Sciences,B.Sc. Nursing,Coimbatore,CO,TN West,Tamil Nadu
4201,THAAI POLYTECHNIC COLLEGE,"Thaai Polytechnic College Rd, Vadipatti, Tamil Nadu 625205, India",10.1,77.97,http://www.thaai.com/,Self Finance,Polytechnic College,Polytechnic College,,Madurai,MDU,TN South,Tamil Nadu
4202,THAI MOOGAMBIGAI POLYTECHNIC COLLEGE,"Mogappair West, Maduraivoyal, Chennai, Tamil Nadu 600107, India",13.1,80.18,www.drmgrdu.ac.in/,Self Finance,Polytechnic College,Polytechnic College,,Chennai,CH,TN North,Tamil Nadu
4203,Thamirabharani Engineering College,"Chidambaranagar - Vepankulam Road, Thatchanallur, Thirunelveli(Dt.),Pin 627358",8.77,77.7,www.tec-edu.in,Self Finance,Engineering,Civil,Civil Engineering,Tirunelveli,TI,TN South,Tamil Nadu
4204,Thamirabharani Engineering College,"Chidambaranagar - Vepankulam Road, Thatchanallur, Thirunelveli(Dt.),Pin 627358",8.77,77.7,www.tec-edu.in,Self Finance,Engineering,Computer Science,Computer Science and Engineering,Tirunelveli,TI,TN South,Tamil Nadu
4205,Thamirabharani Engineering College,"Chidambaranagar - Vepankulam Road, Thatchanallur, Thirunelveli(Dt.),Pin 627358",8.77,77.7,www.tec-edu.in,Self Finance,Engineering,Electrical,Electronics and Communication Engineering,Tirunelveli,TI,TN South,Tamil Nadu
